38400,26400,20000
3200,30400,20000
38400,26400,20000
36800,19200,20000
32800,14400,20000
20800,33600,20000
26400,9600,20000
16800,21600,20000
21600,9600,20000
15200,16800,20000
12000,26400,20000
9600,18400,20000
5600,26400,20000
3200,30400,20000
8800,5600,20000
3200,13600,20000
14400,11200,20000
15200,16800,20000
9600,18400,20000
14400,6400,20000
8800,5600,20000
3200,13600,20000
21600,9600,20000
16800,3200,20000
16800,21600,20000
3200,20000,20000
12000,26400,20000
26400,9600,20000
5600,26400,20000
3200,30400,20000
32800,14400,20000
20800,33600,20000
36800,19200,20000
38400,26400,20000
26400,9600,20000
32800,14400,20000
36800,19200,20000
15200,16800,20000
16800,21600,20000
38400,26400,20000
9600,18400,20000
12000,26400,20000
20800,33600,20000
5600,26400,20000
3200,30400,20000
32800,14400,20000
26400,9600,20000
36800,19200,20000
16800,21600,20000
21600,9600,20000
15200,16800,20000
38400,26400,20000
20800,33600,20000
12000,26400,20000
9600,18400,20000
5600,26400,20000
3200,13600,20000
3200,30400,20000
32800,14400,20000
16800,21600,20000
26400,9600,20000
38400,26400,20000
21600,9600,20000
20800,33600,20000
12000,26400,20000
9600,18400,20000
5600,26400,20000
3200,13600,20000
3200,30400,20000
9600,18400,20000
3200,13600,20000
7200,9600,21600
15200,16800,20000
5600,26400,20000
8800,5600,20000
16800,21600,20000
12000,26400,20000
3200,30400,20000
21600,9600,20000
26400,9600,20000
20800,33600,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
3200,13600,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
12000,26400,20000
21600,9600,20000
3200,30400,20000
26400,9600,20000
20800,33600,20000
32800,14400,20000
36800,19200,20000
26400,9600,20000
32800,14400,20000
21600,9600,20000
15200,16800,20000
36800,19200,20000
16800,21600,20000
38400,26400,20000
9600,18400,20000
12000,26400,20000
20800,33600,20000
8800,5600,20000
3200,13600,20000
5600,26400,20000
36800,19200,20000
32800,14400,20000
38400,26400,20000
26400,9600,20000
16800,21600,20000
20800,33600,20000
21600,9600,20000
15200,16800,20000
12000,26400,20000
9600,18400,20000
5600,26400,20000
8800,5600,20000
3200,30400,20000
3200,13600,20000
36800,19200,20000
32800,14400,20000
38400,26400,20000
16800,21600,20000
26400,9600,20000
20800,33600,20000
21600,9600,20000
12000,26400,20000
9600,18400,20000
3200,30400,20000
15200,16800,20000
9600,18400,20000
8800,5600,20000
21600,9600,20000
3200,13600,20000
16800,21600,20000
26400,9600,20000
12000,26400,20000
32800,14400,20000
20800,33600,20000
38400,26400,20000
21600,9600,20000
26400,9600,20000
8800,5600,20000
16800,21600,20000
9600,18400,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
36800,19200,20000
20800,33600,20000
38400,26400,20000
14400,11200,20000
15200,16800,20000
9600,18400,20000
14400,6400,20000
8800,5600,20000
3200,13600,20000
21600,9600,20000
16800,3200,20000
16800,21600,20000
3200,20000,20000
12000,26400,20000
26400,9600,20000
5600,26400,20000
3200,30400,20000
32800,14400,20000
20800,33600,20000
36800,19200,20000
38400,26400,20000
21600,9600,20000
15200,16800,20000
26400,9600,20000
16800,21600,20000
9600,18400,20000
8800,5600,20000
32800,14400,20000
12000,26400,20000
3200,13600,20000
36800,19200,20000
38400,26400,20000
21600,9600,20000
15200,16800,20000
26400,9600,20000
16800,21600,20000
9600,18400,20000
32800,14400,20000
8800,5600,20000
12000,26400,20000
36800,19200,20000
3200,13600,20000
5600,26400,20000
38400,26400,20000
9600,18400,20000
3200,13600,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
12000,26400,20000
5600,26400,20000
21600,9600,20000
26400,9600,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
21600,9600,20000
26400,9600,20000
15200,16800,20000
16800,21600,20000
32800,14400,20000
9600,18400,20000
8800,5600,20000
12000,26400,20000
36800,19200,20000
3200,13600,20000
5600,26400,20000
38400,26400,20000
21600,9600,20000
15200,16800,20000
26400,9600,20000
16800,21600,20000
9600,18400,20000
32800,14400,20000
8800,5600,20000
12000,26400,20000
36800,19200,20000
3200,13600,20000
5600,26400,20000
38400,26400,20000
21600,9600,20000
15200,16800,20000
26400,9600,20000
8800,5600,20000
9600,18400,20000
16800,21600,20000
3200,13600,20000
32800,14400,20000
12000,26400,20000
5600,26400,20000
36800,19200,20000
38400,26400,20000
9600,18400,20000
3200,13600,20000
8800,5600,20000
15200,16800,20000
16800,21600,20000
21600,9600,20000
5600,26400,20000
12000,26400,20000
26400,9600,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
38400,26400,20000
36800,19200,20000
32800,14400,20000
16800,21600,20000
26400,9600,20000
15200,16800,20000
21600,9600,20000
12000,26400,20000
9600,18400,20000
5600,26400,20000
8800,5600,20000
3200,13600,20000
21600,9600,20000
15200,16800,20000
26400,9600,20000
16800,21600,20000
9600,18400,20000
8800,5600,20000
32800,14400,20000
12000,26400,20000
3200,13600,20000
36800,19200,20000
5600,26400,20000
38400,26400,20000
15200,16800,20000
21600,9600,20000
9600,18400,20000
16800,21600,20000
8800,5600,20000
26400,9600,20000
3200,13600,20000
12000,26400,20000
5600,26400,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
14400,11200,20000
15200,16800,20000
9600,18400,20000
14400,6400,20000
8800,5600,20000
3200,13600,20000
21600,9600,20000
16800,3200,20000
16800,21600,20000
3200,20000,20000
12000,26400,20000
26400,9600,20000
5600,26400,20000
3200,30400,20000
32800,14400,20000
20800,33600,20000
9600,18400,20000
3200,13600,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
21600,9600,20000
5600,26400,20000
12000,26400,20000
26400,9600,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
26400,9600,20000
21600,9600,20000
16800,21600,20000
15200,16800,20000
12000,26400,20000
9600,18400,20000
8800,5600,20000
3200,13600,20000
15200,16800,20000
9600,18400,20000
8800,5600,20000
21600,9600,20000
16800,21600,20000
3200,13600,20000
26400,9600,20000
12000,26400,20000
3200,30400,20000
20800,33600,20000
4000,35200,20000
21600,9600,20000
26400,9600,20000
14400,11200,20000
15200,16800,20000
16800,21600,20000
9600,18400,20000
32800,14400,20000
8800,5600,20000
12000,26400,20000
3200,13600,20000
36800,19200,20000
3200,20000,20000
5600,26400,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
32800,14400,20000
26400,9600,20000
16800,21600,20000
21600,9600,20000
36800,19200,20000
15200,16800,20000
20800,33600,20000
24000,3200,20000
12000,26400,20000
9600,18400,20000
8800,5600,20000
3200,20000,20000
3200,13600,20000
3200,30400,20000
21600,9600,20000
26400,9600,20000
24000,3200,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
3200,20000,20000
36800,19200,20000
20800,33600,20000
4000,35200,20000
15200,16800,20000
21600,9600,20000
16800,21600,20000
9600,18400,20000
26400,9600,20000
8800,5600,20000
24000,3200,20000
12000,26400,20000
3200,13600,20000
3200,20000,20000
32800,14400,20000
5600,26400,20000
20800,33600,20000
3200,30400,20000
38400,26400,20000
4000,35200,20000
9600,18400,20000
3200,13600,20000
8800,5600,20000
3200,20000,20000
16800,21600,20000
21600,9600,20000
12000,26400,20000
5600,26400,20000
26400,9600,20000
24000,3200,20000
3200,30400,20000
20800,33600,20000
32800,14400,20000
4000,35200,20000
36800,19200,20000
38400,26400,20000
12000,26400,20000
16800,21600,20000
9600,18400,20000
15200,16800,20000
20800,33600,20000
3200,30400,20000
3200,20000,20000
4000,35200,20000
3200,13600,20000
21600,9600,20000
26400,9600,20000
8800,5600,20000
32800,14400,20000
16800,3200,20000
36800,19200,20000
38400,26400,20000
24000,3200,20000
12000,26400,20000
3200,30400,20000
5600,26400,20000
4000,35200,20000
20800,33600,20000
16800,21600,20000
3200,20000,20000
15200,16800,20000
3200,13600,20000
21600,9600,20000
8800,5600,20000
26400,9600,20000
38400,26400,20000
36800,19200,20000
24000,3200,20000
3200,13600,20000
9600,18400,20000
3200,20000,20000
15200,16800,20000
8800,5600,20000
14400,6400,20000
5600,26400,20000
12000,26400,20000
16800,3200,20000
21600,9600,20000
3200,30400,20000
26400,9600,20000
20800,33600,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
32800,14400,20000
36800,19200,20000
26400,9600,20000
38400,26400,20000
21600,9600,20000
24000,3200,20000
16800,21600,20000
15200,16800,20000
20800,33600,20000
16800,3200,20000
12000,26400,20000
9600,18400,20000
8800,5600,20000
3200,20000,20000
3200,13600,20000
21600,9600,20000
14400,11200,20000
26400,9600,20000
16800,3200,20000
24000,3200,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
9600,18400,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
3200,20000,20000
36800,19200,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
32800,14400,20000
36800,19200,20000
26400,9600,20000
21600,9600,20000
16800,21600,20000
38400,26400,20000
15200,16800,20000
14400,11200,20000
24000,3200,20000
20800,33600,20000
12000,26400,20000
9600,18400,20000
16800,3200,20000
8800,5600,20000
5600,26400,20000
3200,20000,20000
3200,13600,20000
3200,30400,20000
4000,35200,20000
21600,9600,20000
14400,11200,20000
15200,16800,20000
26400,9600,20000
16800,21600,20000
16800,3200,20000
24000,3200,20000
9600,18400,20000
8800,5600,20000
32800,14400,20000
12000,26400,20000
3200,13600,20000
3200,20000,20000
36800,19200,20000
5600,26400,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
4000,35200,20000
16800,21600,20000
15200,16800,20000
21600,9600,20000
26400,9600,20000
32800,14400,20000
14400,11200,20000
9600,18400,20000
36800,19200,20000
12000,26400,20000
24000,3200,20000
20800,33600,20000
38400,26400,20000
8800,5600,20000
5600,26400,20000
3200,20000,20000
3200,13600,20000
3200,30400,20000
21600,9600,20000
14400,11200,20000
16800,3200,20000
26400,9600,20000
24000,3200,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
3200,20000,20000
36800,19200,20000
20800,33600,20000
3200,30400,20000
4000,35200,20000
14400,11200,20000
15200,16800,20000
9600,18400,20000
8800,5600,20000
3200,13600,20000
16800,3200,20000
21600,9600,20000
16800,21600,20000
3200,20000,20000
12000,26400,20000
26400,9600,20000
24000,3200,20000
5600,26400,20000
3200,30400,20000
20800,33600,20000
4000,35200,20000
14400,11200,20000
15200,16800,20000
9600,18400,20000
21600,9600,20000
8800,5600,20000
16800,21600,20000
16800,3200,20000
3200,13600,20000
26400,9600,20000
3200,20000,20000
24000,3200,20000
12000,26400,20000
32800,14400,20000
3200,30400,20000
20800,33600,20000
4000,35200,20000
38400,26400,20000
5600,26400,20000
3200,30400,20000
12000,26400,20000
4000,35200,20000
3200,20000,20000
9600,18400,20000
16800,21600,20000
15200,16800,20000
20800,33600,20000
3200,13600,20000
14400,11200,20000
21600,9600,20000
26400,9600,20000
32800,14400,20000
24000,3200,20000
38400,26400,20000
36800,19200,20000
21600,9600,20000
14400,11200,20000
14400,6400,20000
16800,3200,20000
26400,9600,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
36800,19200,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
21600,9600,20000
26400,9600,20000
14400,11200,20000
24000,3200,20000
16800,3200,20000
32800,14400,20000
8800,5600,20000
12000,26400,20000
3200,13600,20000
36800,19200,20000
3200,20000,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
4000,35200,20000
21600,9600,20000
26400,9600,20000
14400,11200,20000
15200,16800,20000
24000,3200,20000
16800,21600,20000
32800,14400,20000
8800,5600,20000
12000,26400,20000
3200,13600,20000
36800,19200,20000
3200,20000,20000
5600,26400,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
4000,35200,20000
26400,9600,20000
21600,9600,20000
32800,14400,20000
15200,16800,20000
16800,21600,20000
14400,11200,20000
36800,19200,20000
24000,3200,20000
9600,18400,20000
16800,3200,20000
12000,26400,20000
38400,26400,20000
20800,33600,20000
8800,5600,20000
5600,26400,20000
3200,13600,20000
3200,20000,20000
3200,30400,20000
4000,35200,20000
3200,13600,20000
14400,11200,20000
15200,16800,20000
3200,20000,20000
8800,5600,20000
16800,21600,20000
12000,26400,20000
21600,9600,20000
26400,9600,20000
24000,3200,20000
4000,35200,20000
20800,33600,20000
32800,14400,20000
38400,26400,20000
15200,16800,20000
14400,11200,20000
21600,9600,20000
16800,21600,20000
26400,9600,20000
9600,18400,20000
16800,3200,20000
24000,3200,20000
12000,26400,20000
8800,5600,20000
32800,14400,20000
3200,13600,20000
3200,20000,20000
5600,26400,20000
36800,19200,20000
20800,33600,20000
3200,30400,20000
38400,26400,20000
21600,9600,20000
14400,11200,20000
26400,9600,20000
15200,16800,20000
24000,3200,20000
16800,3200,20000
16800,21600,20000
32800,14400,20000
12000,26400,20000
3200,13600,20000
5600,26400,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
4000,35200,20000
32800,14400,20000
16800,21600,20000
26400,9600,20000
38400,26400,20000
21600,9600,20000
20800,33600,20000
12000,26400,20000
24000,3200,20000
3200,20000,20000
3200,13600,20000
3200,30400,20000
32800,14400,20000
36800,19200,20000
26400,9600,20000
16800,21600,20000
21600,9600,20000
15200,16800,20000
38400,26400,20000
20800,33600,20000
12000,26400,20000
24000,3200,20000
9600,18400,20000
16800,3200,20000
5600,26400,20000
8800,5600,20000
3200,20000,20000
3200,13600,20000
3200,30400,20000
4000,35200,20000
36800,19200,20000
32800,14400,20000
38400,26400,20000
16800,21600,20000
20800,33600,20000
26400,9600,20000
21600,9600,20000
12000,26400,20000
24000,3200,20000
3200,20000,20000
3200,30400,20000
32800,14400,20000
36800,19200,20000
26400,9600,20000
21600,9600,20000
16800,21600,20000
15200,16800,20000
24000,3200,20000
14400,11200,20000
20800,33600,20000
12000,26400,20000
3200,20000,20000
3200,13600,20000
3200,30400,20000
14400,11200,20000
14400,6400,20000
21600,9600,20000
8800,5600,20000
16800,3200,20000
16800,21600,20000
3200,13600,20000
26400,9600,20000
3200,20000,20000
12000,26400,20000
5600,26400,20000
3200,30400,20000
20800,33600,20000
14400,11200,20000
21600,9600,20000
15200,16800,20000
16800,3200,20000
26400,9600,20000
16800,21600,20000
24000,3200,20000
8800,5600,20000
3200,13600,20000
12000,26400,20000
5600,26400,20000
20800,33600,20000
3200,30400,20000
8800,5600,20000
3200,13600,20000
14400,11200,20000
16800,3200,20000
9600,18400,20000
15200,16800,20000
3200,20000,20000
21600,9600,20000
24000,3200,20000
16800,21600,20000
5600,26400,20000
26400,9600,20000
12000,26400,20000
3200,30400,20000
32800,14400,20000
4000,35200,20000
20800,33600,20000
36800,19200,20000
38400,26400,20000
21600,9600,20000
26400,9600,20000
14400,11200,20000
15200,16800,20000
24000,3200,20000
16800,3200,20000
16800,21600,20000
32800,14400,20000
9600,18400,20000
8800,5600,20000
12000,26400,20000
3200,13600,20000
3200,20000,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
9600,18400,20000
15200,16800,20000
14400,11200,20000
16800,21600,20000
3200,20000,20000
3200,13600,20000
12000,26400,20000
8800,5600,20000
21600,9600,20000
16800,3200,20000
3200,30400,20000
26400,9600,20000
24000,3200,20000
20800,33600,20000
4000,35200,20000
32800,14400,20000
38400,26400,20000
14400,11200,20000
21600,9600,20000
15200,16800,20000
16800,3200,20000
26400,9600,20000
9600,18400,20000
16800,21600,20000
8800,5600,20000
24000,3200,20000
3200,13600,20000
12000,26400,20000
3200,20000,20000
36800,19200,20000
20800,33600,20000
3200,30400,20000
38400,26400,20000
4000,35200,20000
21600,9600,20000
14400,11200,20000
26400,9600,20000
16800,3200,20000
24000,3200,20000
16800,21600,20000
9600,18400,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
3200,20000,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
26400,9600,20000
16800,21600,20000
21600,9600,20000
15200,16800,20000
20800,33600,20000
12000,26400,20000
24000,3200,20000
9600,18400,20000
5600,26400,20000
8800,5600,20000
3200,20000,20000
3200,13600,20000
38400,26400,20000
36800,19200,20000
32800,14400,20000
20800,33600,20000
16800,21600,20000
26400,9600,20000
15200,16800,20000
12000,26400,20000
21600,9600,20000
24000,3200,20000
4000,35200,20000
3200,30400,20000
3200,20000,20000
8800,5600,20000
3200,13600,20000
15200,16800,20000
14400,11200,20000
3200,20000,20000
3200,13600,20000
12000,26400,20000
5600,26400,20000
21600,9600,20000
3200,30400,20000
26400,9600,20000
24000,3200,20000
20800,33600,20000
4000,35200,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
21600,9600,20000
26400,9600,20000
15200,16800,20000
14400,11200,20000
24000,3200,20000
32800,14400,20000
16800,21600,20000
16800,3200,20000
9600,18400,20000
36800,19200,20000
8800,5600,20000
12000,26400,20000
3200,13600,20000
38400,26400,20000
20800,33600,20000
3200,20000,20000
14400,11200,20000
15200,16800,20000
14400,6400,20000
9600,18400,20000
21600,9600,20000
8800,5600,20000
16800,3200,20000
16800,21600,20000
3200,13600,20000
26400,9600,20000
3200,20000,20000
12000,26400,20000
5600,26400,20000
32800,14400,20000
3200,30400,20000
20800,33600,20000
36800,19200,20000
38400,26400,20000
32800,14400,20000
36800,19200,20000
38400,26400,20000
26400,9600,20000
21600,9600,20000
15200,16800,20000
24000,3200,20000
20800,33600,20000
14400,11200,20000
16800,3200,20000
12000,26400,20000
9600,18400,20000
8800,5600,20000
5600,26400,20000
3200,20000,20000
3200,13600,20000
3200,30400,20000
21600,9600,20000
14400,11200,20000
16800,3200,20000
26400,9600,20000
15200,16800,20000
24000,3200,20000
8800,5600,20000
16800,21600,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
3200,20000,20000
36800,19200,20000
5600,26400,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
4000,35200,20000
9600,18400,20000
3200,13600,20000
8800,5600,20000
3200,20000,20000
21600,9600,20000
5600,26400,20000
26400,9600,20000
24000,3200,20000
20800,33600,20000
32800,14400,20000
36800,19200,20000
9600,18400,20000
14400,11200,20000
3200,13600,20000
15200,16800,20000
3200,20000,20000
8800,5600,20000
16800,21600,20000
5600,26400,20000
12000,26400,20000
16800,3200,20000
3200,30400,20000
26400,9600,20000
24000,3200,20000
4000,35200,20000
20800,33600,20000
32800,14400,20000
38400,26400,20000
21600,9600,20000
14400,11200,20000
16800,3200,20000
26400,9600,20000
24000,3200,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
9600,18400,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
3200,20000,20000
36800,19200,20000
5600,26400,20000
20800,33600,20000
38400,26400,20000
4000,35200,20000
21600,9600,20000
16800,3200,20000
26400,9600,20000
24000,3200,20000
8800,5600,20000
16800,21600,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
3200,20000,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
21600,9600,20000
14400,11200,20000
16800,3200,20000
26400,9600,20000
24000,3200,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
9600,18400,20000
32800,14400,20000
3200,13600,20000
12000,26400,20000
3200,20000,20000
20800,33600,20000
38400,26400,20000
3200,30400,20000
4000,35200,20000
32800,14400,20000
26400,9600,20000
16800,21600,20000
21600,9600,20000
15200,16800,20000
14400,11200,20000
38400,26400,20000
20800,33600,20000
12000,26400,20000
24000,3200,20000
16800,3200,20000
8800,5600,20000
3200,20000,20000
3200,13600,20000
3200,30400,20000
4000,35200,20000
16800,21600,20000
15200,16800,20000
12000,26400,20000
20800,33600,20000
21600,9600,20000
32800,14400,20000
26400,9600,20000
38400,26400,20000
24000,3200,20000
3200,20000,20000
3200,13600,20000
3200,30400,20000
8800,5600,20000
9600,18400,20000
3200,13600,20000
3200,20000,20000
14400,11200,20000
15200,16800,20000
8800,5600,20000
16800,21600,20000
12000,26400,20000
16800,3200,20000
21600,9600,20000
3200,30400,20000
26400,9600,20000
24000,3200,20000
20800,33600,20000
32800,14400,20000
8800,5600,20000
3200,13600,20000
14400,6400,20000
14400,11200,20000
16800,3200,20000
9600,18400,20000
3200,20000,20000
15200,16800,20000
21600,9600,20000
16800,21600,20000
5600,26400,20000
26400,9600,20000
12000,26400,20000
3200,30400,20000
32800,14400,20000
20800,33600,20000
36800,19200,20000
38400,26400,20000
21600,9600,20000
26400,9600,20000
14400,11200,20000
15200,16800,20000
24000,3200,20000
16800,3200,20000
16800,21600,20000
32800,14400,20000
8800,5600,20000
12000,26400,20000
3200,13600,20000
3200,20000,20000
20800,33600,20000
5600,26400,20000
38400,26400,20000
3200,30400,20000
20800,33600,20000
12000,26400,20000
16800,21600,20000
5600,26400,20000
15200,16800,20000
4000,35200,20000
3200,30400,20000
21600,9600,20000
32800,14400,20000
26400,9600,20000
3200,13600,20000
8800,5600,20000
24000,3200,20000
15200,16800,20000
14400,11200,20000
3200,13600,20000
3200,20000,20000
8800,5600,20000
16800,21600,20000
12000,26400,20000
21600,9600,20000
16800,3200,20000
3200,30400,20000
26400,9600,20000
24000,3200,20000
20800,33600,20000
9600,18400,20000
14400,11200,20000
3200,13600,20000
15200,16800,20000
3200,20000,20000
8800,5600,20000
16800,21600,20000
12000,26400,20000
16800,3200,20000
21600,9600,20000
3200,30400,20000
26400,9600,20000
24000,3200,20000
4000,35200,20000
20800,33600,20000
32800,14400,20000
9600,18400,20000
14400,11200,20000
3200,13600,20000
15200,16800,20000
8800,5600,20000
3200,20000,20000
16800,21600,20000
16800,3200,20000
21600,9600,20000
12000,26400,20000
26400,9600,20000
24000,3200,20000
3200,30400,20000
32800,14400,20000
38400,26400,20000
14400,11200,20000
15200,16800,20000
16800,21600,20000
8800,5600,20000
3200,13600,20000
21600,9600,20000
3200,20000,20000
16800,3200,20000
12000,26400,20000
26400,9600,20000
24000,3200,20000
20800,33600,20000
14400,11200,20000
15200,16800,20000
9600,18400,20000
21600,9600,20000
8800,5600,20000
16800,21600,20000
16800,3200,20000
3200,13600,20000
3200,20000,20000
26400,9600,20000
12000,26400,20000
24000,3200,20000
32800,14400,20000
3200,30400,20000
20800,33600,20000
38400,26400,20000
14400,11200,20000
15200,16800,20000
9600,18400,20000
8800,5600,20000
21600,9600,20000
16800,3200,20000
3200,13600,20000
16800,21600,20000
3200,20000,20000
26400,9600,20000
24000,3200,20000
12000,26400,20000
5600,26400,20000
32800,14400,20000
3200,30400,20000
20800,33600,20000
4000,35200,20000
38400,26400,20000
14400,11200,20000
15200,16800,20000
